mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestregressor__bootstrap,param_randomforestregressor__max_features,param_randomforestregressor__min_samples_split,param_randomforestregressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
113.23165922164917,8.465576482274004,0.07996444702148438,0.012302782158456546,True,auto,4,20,"{'randomforestregressor__bootstrap': True, 'randomforestregressor__max_features': 'auto', 'randomforestregressor__min_samples_split': 4, 'randomforestregressor__n_estimators': 20}",-5.3179425004333674e-05,-5.45959901581721e-05,-5.3978415873761674e-05,-5.432419846111563e-05,-5.2472847195944e-05,-5.371017533866542e-05,7.805539218008683e-07,1
139.30938215255736,0.8563764212168096,0.11874723434448242,0.00765512304729756,True,auto,2,20,"{'randomforestregressor__bootstrap': True, 'randomforestregressor__max_features': 'auto', 'randomforestregressor__min_samples_split': 2, 'randomforestregressor__n_estimators': 20}",-5.48691538685162e-05,-5.417659541244223e-05,-5.51835337716504e-05,-5.53106683250147e-05,-5.4583652833911146e-05,-5.4824720842306936e-05,4.1110736445395524e-07,2
33.35495610237122,0.8342236731654954,0.03394937515258789,0.0035403290291480386,True,auto,4,5,"{'randomforestregressor__bootstrap': True, 'randomforestregressor__max_features': 'auto', 'randomforestregressor__min_samples_split': 4, 'randomforestregressor__n_estimators': 5}",-9.966609302682797e-05,-0.00010197682003184594,-0.0001020700442248323,-0.00010443799039175995,-9.934984892192905e-05,-0.00010150015931943904,1.8531303041595996e-06,3
34.90307426452637,0.29557341602932763,0.0468747615814209,1.581489939859104e-06,True,auto,2,5,"{'randomforestregressor__bootstrap': True, 'randomforestregressor__max_features': 'auto', 'randomforestregressor__min_samples_split': 2, 'randomforestregressor__n_estimators': 5}",-0.0001081022077271461,-0.00010201241620032094,-0.00010494012571722142,-0.0001028266812916013,-0.00010546051897515508,-0.00010466838998228897,2.1418917147106276e-06,4
6.529977416992187,0.14102402085559623,0.025949907302856446,0.00860730214483666,True,auto,4,1,"{'randomforestregressor__bootstrap': True, 'randomforestregressor__max_features': 'auto', 'randomforestregressor__min_samples_split': 4, 'randomforestregressor__n_estimators': 1}",-0.0003607440806783171,-0.00036171250155302967,-0.0003567607894406236,-0.00036250911300822334,-0.00034725207867327,-0.0003577957126706927,5.630089444453972e-06,5
6.848570394515991,0.06658679211602936,0.02187933921813965,0.0076526699816182354,True,auto,2,1,"{'randomforestregressor__bootstrap': True, 'randomforestregressor__max_features': 'auto', 'randomforestregressor__min_samples_split': 2, 'randomforestregressor__n_estimators': 1}",-0.00035561637152210285,-0.00037583651704487105,-0.0003758168406908111,-0.00037516906187721344,-0.0003702769239317014,-0.00037054314301334,7.747389249511472e-06,6
